user_id,event_date,event_name,channel,signup_date
u_04327,2025-06-21,document_uploaded,referral,2025-01-09
u_04353,2025-03-17,document_uploaded,organic,2025-02-15
u_05188,2025-07-22,case_opened,referral,2025-04-18
u_04192,2025-02-24,case_opened,paid_social,2025-02-06
u_01303,2025-04-22,client_message_sent,content,2025-03-05
u_01030,2025-05-05,document_uploaded,organic,2025-02-10
u_02036,2025-05-01,case_opened,organic,2025-01-13
u_00007,2025-05-16,document_uploaded,paid_social,2025-04-01
u_01108,2025-08-22,quote_generated,content,2025-06-05
u_01948,2025-06-29,quote_generated,paid_social,2025-06-22
u_05189,2025-03-11,client_message_sent,organic,2025-02-27
u_00936,2025-05-27,teammate_invited,paid_social,2025-05-26
u_03598,2025-01-31,client_message_sent,paid_social,2025-01-16
u_00577,2025-08-07,quote_generated,organic,2025-03-24
u_03577,2025-03-04,document_uploaded,organic,2025-02-21
test_005,2025-02-17,document_uploaded,organic,2025-02-17
u_00209,2025-04-20,quote_generated,content,2025-02-11
u_02161,2025-06-26,document_uploaded,content,2025-02-18
u_02898,2025-09-07,document_uploaded,organic,2025-02-25
u_03543,2025-08-05,case_opened,organic,2025-04-25
u_04019,2025-04-16,client_message_sent,organic,2025-02-25
u_04237,2025-05-14,case_opened,paid_social,2025-04-17
u_04339,2025-04-27,case_opened,paid_social,2025-03-03
u_05361,2025-05-04,document_uploaded,content,2025-04-24
u_02960,2025-05-08,quote_generated,referral,2025-01-21
u_05218,2025-04-07,quote_generated,content,2025-03-11
u_02321,2025-03-06,case_opened,content,2025-02-10
u_01854,2025-02-09,client_message_sent,organic,2025-01-16
u_01503,2025-05-20,case_opened,organic,2025-05-14
u_03961,2025-06-01,case_opened,paid_social,2025-05-22
u_01059,2025-05-16,quote_generated,organic,2025-03-15
u_03815,2025-01-15,teammate_invited,content,2025-01-15
u_01939,2025-03-25,quote_generated,paid_social,2025-03-23
u_00437,2025-07-17,client_message_sent,referral,2025-01-14
test_155,2025-03-24,document_uploaded,organic,2025-03-12
test_120,2025-03-29,quote_generated,organic,2025-02-23
u_05885,2025-06-11,client_message_sent,content,2025-05-05
u_00157,2025-02-02,document_uploaded,organic,2025-01-10
u_01133,2025-07-09,quote_generated,organic,2025-04-02
u_01657,2025-05-30,document_uploaded,organic,2025-05-28
test_001,2025-06-11,quote_generated,organic,2025-05-29
u_00610,2025-07-09,case_opened,organic,2025-04-25
u_00689,2025-05-16,document_uploaded,referral,2025-04-25
u_00991,2025-03-27,document_uploaded,organic,2025-02-13
u_01278,2025-07-24,document_uploaded,organic,2025-06-11
u_02369,2025-06-22,quote_generated,organic,2025-05-01
u_02767,2025-07-05,case_opened,content,2025-05-02
u_04692,2025-09-27,quote_generated,organic,2025-05-14
u_01322,2025-05-26,case_opened,paid_social,2025-04-28
u_04391,2025-02-07,teammate_invited,organic,2025-02-05
u_01344,2025-08-18,case_opened,organic,2025-02-14
u_02403,2025-02-12,quote_generated,content,2025-01-17
u_04009,2025-07-05,client_message_sent,referral,2025-05-13
test_030,2025-04-22,quote_generated,organic,2025-02-26
u_01340,2025-02-04,quote_generated,paid_social,2025-01-25
u_04911,2025-03-11,document_uploaded,content,2025-02-02
u_00409,2025-03-18,document_uploaded,referral,2025-01-26
u_00519,2025-04-06,client_message_sent,organic,2025-03-13
u_05989,2025-04-01,case_opened,organic,2025-02-26
u_00837,2025-06-07,case_opened,paid_social,2025-05-25
u_01539,2025-09-20,case_opened,organic,2025-04-08
u_04143,2025-03-04,teammate_invited,paid_social,2025-03-03
u_04297,2025-01-30,client_message_sent,organic,2025-02-19
u_00334,2025-08-11,document_uploaded,organic,2025-05-09
u_01071,2025-05-07,client_message_sent,paid_social,2025-04-11
u_03403,2025-01-25,case_opened,referral,2025-01-22
u_00095,2025-07-07,quote_generated,organic,2025-03-28
u_01847,2025-04-11,client_message_sent,organic,2025-04-03
u_05133,2025-06-17,case_opened,organic,2025-03-12
u_05992,2025-08-18,client_message_sent,referral,2025-03-07
u_02909,2025-03-06,teammate_invited,content,2025-02-28
u_04171,2025-05-22,client_message_sent,referral,2025-04-21
u_03403,2025-07-16,case_opened,referral,2025-01-22
u_02861,2025-09-13,document_uploaded,referral,2025-05-11
u_01633,2025-04-02,quote_generated,organic,2025-03-09
u_03883,2025-04-12,case_opened,organic,2025-03-26
test_001,2025-07-12,client_message_sent,organic,2025-05-29
u_05424,2025-03-16,teammate_invited,organic,2025-03-16
u_02115,2025-03-28,document_uploaded,paid_social,2025-03-16
u_01244,2025-07-03,case_opened,content,2025-04-26
u_05793,2025-09-20,quote_generated,organic,2025-06-21
u_02631,2025-07-05,document_uploaded,content,2025-06-27
u_02415,2025-03-06,client_message_sent,organic,2025-02-18
u_04959,2025-06-12,document_uploaded,paid_social,2025-04-04
u_03164,2025-05-30,case_opened,paid_social,2025-05-10
u_04403,2025-03-16,document_uploaded,organic,2025-03-09
u_05171,2025-06-14,quote_generated,organic,2025-04-21
u_04001,2025-02-15,case_opened,paid_social,2025-01-27
u_00580,2025-04-29,client_message_sent,organic,2025-04-04
u_05928,2025-07-02,case_opened,referral,2025-05-16
u_05164,2025-06-03,quote_generated,organic,2025-05-20
u_03338,2025-04-11,document_uploaded,referral,2025-03-24
u_03843,2025-05-10,document_uploaded,content,2025-05-07
u_05580,2025-04-16,client_message_sent,organic,2025-01-18
u_02811,2025-01-15,client_message_sent,organic,2025-01-10
u_03935,2025-03-27,teammate_invited,content,2025-03-26
u_00201,2025-05-13,case_opened,organic,2025-05-04
u_04284,2025-06-17,case_opened,paid_social,2025-06-04
u_00365,2025-04-16,document_uploaded,referral,2025-02-26
u_03312,2025-02-02,quote_generated,paid_social,2025-01-19
u_03073,2025-09-18,client_message_sent,organic,2025-04-12
u_03577,2025-08-05,quote_generated,organic,2025-02-21
u_03265,2025-01-13,teammate_invited,paid_social,2025-01-12
u_01238,2025-02-24,client_message_sent,organic,2025-02-02
u_02441,2025-06-15,client_message_sent,organic,2025-02-16
u_03578,2025-06-30,case_opened,paid_social,2025-06-03
u_03601,2025-03-04,quote_generated,organic,2025-02-06
u_00803,2025-07-23,case_opened,content,2025-05-02
u_04194,2025-03-23,quote_generated,paid_social,2025-02-25
u_05711,2025-06-22,case_opened,paid_social,2025-05-19
u_01021,2025-06-27,client_message_sent,organic,2025-02-12
u_03619,2025-02-05,document_uploaded,referral,2025-01-02
u_00814,2025-09-12,quote_generated,organic,2025-05-22
u_00001,2025-02-24,quote_generated,referral,2025-01-21
u_00484,2025-03-05,client_message_sent,paid_social,2025-02-06
u_01304,2025-06-12,case_opened,referral,2025-01-28
test_024,2025-05-26,case_opened,organic,2025-05-17
u_03501,2025-04-12,quote_generated,organic,2025-01-16
u_02073,2025-07-16,document_uploaded,organic,2025-04-07
u_02596,2025-02-21,document_uploaded,paid_social,2025-02-03
u_05642,2025-04-08,teammate_invited,organic,2025-04-08
u_05108,2025-07-22,case_opened,paid_social,2025-06-26
u_01631,2025-02-11,client_message_sent,referral,2025-02-03
u_00890,2025-02-10,document_uploaded,organic,2025-01-28
u_01420,2025-04-09,teammate_invited,paid_social,2025-04-09
u_05758,2025-09-22,quote_generated,organic,2025-01-10
u_05358,2025-07-04,case_opened,paid_social,2025-06-17
u_00503,2025-05-04,document_uploaded,content,2025-04-09
u_03373,2025-07-18,document_uploaded,organic,2025-06-21
test_057,2025-05-07,document_uploaded,organic,2025-05-01
u_05497,2025-02-14,quote_generated,content,2025-01-07
test_095,2025-03-24,client_message_sent,organic,2025-03-12
u_03773,2025-03-14,case_opened,organic,2025-02-24
u_03527,2025-07-03,document_uploaded,content,2025-06-27
u_02672,2025-05-16,document_uploaded,paid_social,2025-04-19
u_02441,2025-05-01,document_uploaded,organic,2025-02-16
u_01942,2025-06-07,quote_generated,organic,2025-05-16
u_02623,2025-02-15,document_uploaded,paid_social,2025-02-12
u_02827,2025-03-15,teammate_invited,referral,2025-03-13
u_05520,2025-05-24,quote_generated,referral,2025-02-07
u_00439,2025-02-10,document_uploaded,referral,2025-01-28
u_03527,2025-09-06,client_message_sent,content,2025-06-27
u_02628,2025-03-17,document_uploaded,paid_social,2025-02-24
u_04966,2025-01-15,document_uploaded,paid_social,2025-01-03
u_02415,2025-03-07,document_uploaded,organic,2025-02-18
u_05481,2025-05-28,quote_generated,organic,2025-05-26
u_05719,2025-02-12,client_message_sent,referral,2025-01-14
u_04607,2025-03-20,quote_generated,organic,2025-03-10
u_05334,2025-02-09,case_opened,paid_social,2025-01-24
u_03033,2025-07-07,document_uploaded,referral,2025-06-22
u_05754,2025-02-26,case_opened,organic,2025-02-16
u_03743,2025-02-26,quote_generated,paid_social,2025-02-21
u_01115,2025-06-21,teammate_invited,paid_social,2025-06-19
u_05924,2025-06-24,document_uploaded,content,2025-04-06
u_05274,2025-05-07,case_opened,paid_social,2025-01-04
u_03411,2025-08-18,client_message_sent,referral,2025-03-22
u_03568,2025-04-25,client_message_sent,organic,2025-04-14
u_02729,2025-08-01,case_opened,organic,2025-02-02
u_01681,2025-03-20,client_message_sent,paid_social,2025-02-25
u_00057,2025-03-18,document_uploaded,content,2025-03-15
u_00925,2025-02-28,quote_generated,paid_social,2025-02-09
u_01084,2025-08-17,document_uploaded,organic,2025-03-21
u_02019,2025-06-12,case_opened,organic,2025-05-28
u_00802,2025-07-17,quote_generated,referral,2025-04-19
u_03873,2025-08-19,document_uploaded,organic,2025-06-24
u_00705,2025-03-05,client_message_sent,organic,2025-02-23
u_00088,2025-09-14,client_message_sent,organic,2025-05-20
u_01816,2025-08-23,case_opened,organic,2025-05-09
u_01197,2025-08-27,document_uploaded,referral,2025-02-16
test_061,2025-05-10,case_opened,organic,2025-03-27
u_03110,2025-07-11,case_opened,paid_social,2025-06-09
u_01713,2025-02-12,client_message_sent,organic,2025-01-19
u_05571,2025-07-15,document_uploaded,organic,2025-05-08
u_03954,2025-05-13,quote_generated,paid_social,2025-04-27
u_04732,2025-05-25,case_opened,paid_social,2025-04-23
u_00280,2025-05-20,quote_generated,content,2025-05-18
u_01831,2025-06-18,teammate_invited,organic,2025-06-18
u_02861,2025-05-14,teammate_invited,referral,2025-05-11
u_05573,2025-05-09,quote_generated,organic,2025-04-18
u_04942,2025-02-26,quote_generated,content,2025-02-08
u_01728,2025-05-20,case_opened,organic,2025-05-20
u_01731,2025-05-28,client_message_sent,paid_social,2025-05-15
u_05635,2025-05-06,quote_generated,organic,2025-04-19
u_05549,2025-07-21,quote_generated,organic,2025-04-06
u_01193,2025-08-21,quote_generated,organic,2025-05-18
u_01491,2025-05-06,document_uploaded,content,2025-04-11
u_04839,2025-03-06,quote_generated,paid_social,2025-01-18
u_05042,2025-03-08,case_opened,organic,2025-02-11
u_03712,2025-03-25,case_opened,content,2025-03-10
u_05695,2025-02-16,case_opened,organic,2025-02-07
u_03952,2025-02-01,case_opened,referral,2025-01-20
u_03099,2025-07-08,document_uploaded,paid_social,2025-06-16
test_146,2025-05-26,case_opened,organic,2025-03-29
u_04434,2025-06-08,quote_generated,referral,2025-01-10
u_00338,2025-08-12,quote_generated,content,2025-06-07
u_04524,2025-07-08,client_message_sent,referral,2025-05-09
u_05838,2025-05-20,document_uploaded,organic,2025-05-05
u_05416,2025-07-09,case_opened,paid_social,2025-06-05
u_03939,2025-07-18,quote_generated,organic,2025-06-27
u_02847,2025-02-07,document_uploaded,content,2025-01-14
u_03295,2025-09-17,case_opened,organic,2025-06-06
u_05772,2025-05-08,quote_generated,referral,2025-04-16
u_03560,2025-04-03,case_opened,paid_social,2025-03-23
u_04520,2025-05-08,case_opened,paid_social,2025-05-06
u_04049,2025-05-08,document_uploaded,organic,2025-02-15
test_049,2025-02-12,quote_generated,organic,2025-02-02
u_01767,2025-05-07,case_opened,paid_social,2025-05-07
u_00711,2025-03-19,document_uploaded,paid_social,2025-01-04
u_04297,2025-02-25,client_message_sent,organic,2025-02-19
u_01491,2025-05-22,quote_generated,content,2025-04-11
u_05747,2025-03-11,quote_generated,organic,2025-03-06
u_03453,2025-03-12,document_uploaded,organic,2025-02-17
u_05228,2025-06-25,case_opened,referral,2025-06-08
test_082,2025-05-15,case_opened,organic,2025-04-29
u_02072,2025-06-08,document_uploaded,organic,2025-05-22
u_04743,2025-05-09,quote_generated,organic,2025-04-08
u_02652,2025-01-26,case_opened,paid_social,2025-01-13
u_03678,2025-02-21,client_message_sent,referral,2025-01-28
u_00021,2025-07-03,quote_generated,paid_social,2025-04-20
u_05188,2025-05-07,client_message_sent,referral,2025-04-18
u_01093,2025-03-09,case_opened,organic,2025-02-13
u_05172,2025-05-02,quote_generated,content,2025-04-14
u_00840,2025-04-24,quote_generated,content,2025-04-01
u_03061,2025-02-11,client_message_sent,organic,2025-01-13
u_03681,2025-04-27,document_uploaded,organic,2025-02-05
u_05654,2025-03-12,client_message_sent,paid_social,2025-02-14
u_04363,2025-07-01,document_uploaded,paid_social,2025-05-21
u_01598,2025-04-05,client_message_sent,paid_social,2025-03-18
u_02345,2025-02-01,teammate_invited,referral,2025-02-01
u_01842,2025-04-16,case_opened,organic,2025-02-15
u_01265,2025-03-26,teammate_invited,organic,2025-03-20
u_00292,2025-02-28,case_opened,organic,2025-02-05
u_02665,2025-01-27,document_uploaded,organic,2025-01-03
u_03543,2025-05-09,case_opened,organic,2025-04-25
u_05521,2025-04-15,case_opened,referral,2025-03-24
u_00217,2025-09-07,quote_generated,organic,2025-05-20
u_00954,2025-07-09,quote_generated,organic,2025-06-13
u_01438,2025-07-07,quote_generated,paid_social,2025-06-17
u_02458,2025-03-17,quote_generated,referral,2025-01-17
u_01121,2025-02-22,client_message_sent,referral,2025-01-14
u_03810,2025-07-09,document_uploaded,organic,2025-05-12
u_02512,2025-07-06,case_opened,content,2025-04-06
u_01781,2025-07-04,document_uploaded,organic,2025-04-25
u_04357,2025-05-05,teammate_invited,content,2025-05-05
u_04020,2025-04-06,client_message_sent,content,2025-03-16
u_03324,2025-03-12,case_opened,content,2025-02-18
u_00223,2025-05-10,case_opened,organic,2025-05-10
u_00915,2025-08-14,client_message_sent,content,2025-06-26
u_01371,2025-09-25,client_message_sent,referral,2025-06-28
u_05383,2025-03-12,client_message_sent,paid_social,2025-02-19
u_00307,2025-04-08,case_opened,content,2025-03-23
u_00164,2025-04-14,client_message_sent,organic,2025-02-21
u_02669,2025-04-03,case_opened,paid_social,2025-01-25
u_04872,2025-04-10,document_uploaded,content,2025-03-18
u_04672,2025-08-06,client_message_sent,paid_social,2025-05-14
u_02087,2025-01-19,case_opened,organic,2025-01-15
u_03554,2025-06-07,teammate_invited,content,2025-06-01
u_02823,2025-02-14,client_message_sent,content,2025-01-24
u_01812,2025-09-05,quote_generated,referral,2025-01-22
u_02614,2025-02-02,quote_generated,referral,2025-01-25
u_03637,2025-02-15,teammate_invited,paid_social,2025-02-14
u_03672,2025-04-19,client_message_sent,content,2025-04-07
u_01667,2025-05-27,case_opened,referral,2025-03-25
u_03902,2025-07-07,document_uploaded,organic,2025-06-25
u_03533,2025-03-18,document_uploaded,paid_social,2025-01-23
test_027,2025-04-24,client_message_sent,organic,2025-03-03
u_02441,2025-03-01,case_opened,organic,2025-02-16
u_01248,2025-03-17,client_message_sent,organic,2025-02-28
u_01597,2025-04-18,document_uploaded,referral,2025-03-12
u_05845,2025-02-13,client_message_sent,organic,2025-02-13
u_04984,2025-04-15,case_opened,content,2025-04-01
u_00717,2025-01-13,client_message_sent,paid_social,2025-01-09
u_04091,2025-01-04,document_uploaded,paid_social,2025-01-03
u_04821,2025-04-28,teammate_invited,paid_social,2025-04-25
u_03754,2025-06-20,client_message_sent,organic,2025-05-25
u_01663,2025-09-24,quote_generated,content,2025-05-14
u_05523,2025-05-11,document_uploaded,referral,2025-02-28
u_00626,2025-04-03,case_opened,paid_social,2025-03-24
u_03753,2025-05-10,case_opened,content,2025-04-28
u_01056,2025-05-01,document_uploaded,organic,2025-04-21
u_01411,2025-03-03,document_uploaded,organic,2025-01-01
u_04184,2025-05-13,quote_generated,content,2025-03-22
u_03102,2025-06-23,quote_generated,paid_social,2025-06-18
u_03401,2025-05-05,client_message_sent,organic,2025-04-23
u_01669,2025-02-21,document_uploaded,content,2025-01-08
u_04102,2025-04-22,document_uploaded,content,2025-04-03
u_01349,2025-04-15,quote_generated,content,2025-04-10
u_05531,2025-08-10,client_message_sent,referral,2025-04-21
u_02715,2025-07-07,client_message_sent,referral,2025-06-11
u_05647,2025-07-01,case_opened,organic,2025-06-28
u_04829,2025-02-22,quote_generated,referral,2025-02-07
u_00671,2025-04-05,case_opened,paid_social,2025-03-19
u_02811,2025-09-24,case_opened,organic,2025-01-10
u_03238,2025-05-22,client_message_sent,organic,2025-03-20
u_00146,2025-03-21,document_uploaded,referral,2025-03-12
u_01459,2025-03-06,case_opened,paid_social,2025-02-11
u_05885,2025-05-30,quote_generated,content,2025-05-05
u_02343,2025-03-08,case_opened,paid_social,2025-02-10
u_02328,2025-01-31,document_uploaded,organic,2025-01-19
u_03383,2025-02-13,teammate_invited,organic,2025-02-12
u_02378,2025-03-31,client_message_sent,organic,2025-03-13
u_04267,2025-05-16,teammate_invited,paid_social,2025-05-16
u_01329,2025-03-04,client_message_sent,content,2025-01-03
u_02056,2025-06-18,document_uploaded,organic,2025-05-08
u_05071,2025-09-06,quote_generated,referral,2025-06-16
u_05632,2025-02-02,document_uploaded,paid_social,2025-01-25
u_04670,2025-08-10,client_message_sent,referral,2025-05-27
test_156,2025-05-29,quote_generated,organic,2025-05-02
u_03030,2025-03-16,quote_generated,referral,2025-02-17
u_05198,2025-03-16,document_uploaded,organic,2025-01-19
test_034,2025-06-13,quote_generated,organic,2025-05-16
u_04479,2025-03-05,document_uploaded,paid_social,2025-02-16
u_01677,2025-07-11,document_uploaded,referral,2025-06-02
u_01985,2025-03-19,client_message_sent,paid_social,2025-02-27
u_03490,2025-06-17,client_message_sent,referral,2025-02-15
u_00845,2025-05-18,case_opened,organic,2025-02-06
u_00806,2025-05-10,client_message_sent,content,2025-04-17
u_04490,2025-03-22,quote_generated,organic,2025-01-09
u_02026,2025-07-03,quote_generated,referral,2025-04-02
u_01968,2025-09-25,case_opened,organic,2025-05-15
u_05363,2025-02-14,client_message_sent,paid_social,2025-02-01
u_05592,2025-08-03,quote_generated,organic,2025-03-08
u_00727,2025-02-18,document_uploaded,paid_social,2025-01-16
u_03016,2025-08-23,case_opened,organic,2025-06-14
u_01289,2025-03-18,document_uploaded,referral,2025-01-21
u_02147,2025-07-27,quote_generated,content,2025-04-23
u_01752,2025-03-23,quote_generated,paid_social,2025-03-20
u_02814,2025-02-06,case_opened,organic,2025-01-10
u_00887,2025-02-18,quote_generated,paid_social,2025-01-03
u_05042,2025-09-11,quote_generated,organic,2025-02-11
u_00897,2025-05-18,case_opened,referral,2025-02-18
u_03401,2025-06-05,case_opened,organic,2025-04-23
u_03366,2025-02-12,document_uploaded,organic,2025-02-06
u_01211,2025-03-21,case_opened,organic,2025-03-18
u_00116,2025-05-03,case_opened,referral,2025-04-07
u_02798,2025-09-02,document_uploaded,referral,2025-04-22
u_05281,2025-03-06,case_opened,content,2025-02-07
u_05338,2025-03-11,quote_generated,organic,2025-02-18
u_01850,2025-04-14,quote_generated,organic,2025-04-10
u_04127,2025-05-02,document_uploaded,paid_social,2025-04-28
u_01673,2025-06-29,case_opened,organic,2025-06-18
u_03707,2025-05-09,case_opened,organic,2025-03-18
u_05397,2025-05-21,quote_generated,organic,2025-04-28
u_05894,2025-04-10,document_uploaded,content,2025-01-07
u_04797,2025-01-30,document_uploaded,paid_social,2025-01-20
u_05143,2025-04-27,client_message_sent,content,2025-04-13
u_02786,2025-02-16,client_message_sent,content,2025-02-10
u_05187,2025-07-17,case_opened,paid_social,2025-05-24
u_01897,2025-02-09,case_opened,organic,2025-01-25
u_04604,2025-02-24,quote_generated,content,2025-02-07
u_01061,2025-03-20,client_message_sent,referral,2025-02-13
u_02523,2025-08-05,document_uploaded,content,2025-04-27
u_05234,2025-02-24,case_opened,organic,2025-02-06
u_04581,2025-04-10,quote_generated,organic,2025-02-19
u_03311,2025-06-01,client_message_sent,content,2025-03-16
u_04964,2025-03-18,client_message_sent,organic,2025-01-04
u_02258,2025-05-05,client_message_sent,paid_social,2025-04-16
u_04518,2025-02-03,quote_generated,organic,2025-01-28
u_03828,2025-07-22,document_uploaded,referral,2025-06-26
u_02472,2025-05-09,quote_generated,organic,2025-05-04
u_04615,2025-01-08,case_opened,organic,2025-01-04
u_03290,2025-02-23,case_opened,content,2025-02-22
u_00881,2025-06-10,case_opened,content,2025-06-05
u_00852,2025-05-27,case_opened,paid_social,2025-04-23
u_00237,2025-01-24,document_uploaded,organic,2025-01-22
u_00563,2025-05-27,client_message_sent,organic,2025-04-10
u_01907,2025-06-06,client_message_sent,organic,2025-05-15
u_01368,2025-03-28,quote_generated,organic,2025-03-18
test_063,2025-04-11,client_message_sent,organic,2025-02-16
u_04595,2025-07-11,client_message_sent,referral,2025-06-07
u_04392,2025-03-04,document_uploaded,paid_social,2025-02-06
u_00983,2025-08-01,quote_generated,organic,2025-01-21
u_01756,2025-07-15,client_message_sent,paid_social,2025-06-19
u_00393,2025-05-02,client_message_sent,organic,2025-03-28
u_02481,2025-04-03,case_opened,referral,2025-03-17
u_03508,2025-05-19,document_uploaded,paid_social,2025-05-19
u_02647,2025-02-27,quote_generated,organic,2025-01-04
,2025-01-31,document_uploaded,paid_social,2025-01-21
u_04583,2025-07-21,quote_generated,organic,2025-04-11
u_05633,2025-04-21,document_uploaded,content,2025-04-15
u_03911,2025-05-08,document_uploaded,paid_social,2025-03-22
u_05968,2025-08-22,quote_generated,organic,2025-04-06
u_05045,2025-05-10,document_uploaded,organic,2025-04-28
u_05485,2025-05-01,document_uploaded,referral,2025-02-16
u_00274,2025-02-25,client_message_sent,organic,2025-02-20
u_04356,2025-06-19,client_message_sent,content,2025-05-26
u_05482,2025-04-22,document_uploaded,content,2025-02-02
u_02416,2025-02-25,teammate_invited,organic,2025-02-21
u_05826,2025-08-20,quote_generated,referral,2025-03-14
u_04551,2025-03-09,document_uploaded,paid_social,2025-02-04
u_04995,2025-09-12,quote_generated,referral,2025-03-10
u_01371,2025-07-26,document_uploaded,referral,2025-06-28
u_02082,2025-05-14,client_message_sent,paid_social,2025-05-13
u_01996,2025-04-09,document_uploaded,paid_social,2025-02-20
u_03311,2025-04-09,client_message_sent,content,2025-03-16
u_03038,2025-08-15,client_message_sent,organic,2025-06-01
u_02080,2025-04-05,quote_generated,organic,2025-03-15
u_05102,2025-09-03,case_opened,content,2025-05-16
u_03477,2025-06-05,teammate_invited,organic,2025-06-03
test_126,2025-03-18,client_message_sent,organic,2025-03-03
u_00050,2025-04-17,document_uploaded,organic,2025-03-05
u_00043,2025-04-10,quote_generated,organic,2025-03-22
u_02643,2025-04-14,document_uploaded,content,2025-03-18
test_062,2025-05-21,client_message_sent,organic,2025-04-11
u_01913,2025-04-10,document_uploaded,organic,2025-04-08
u_03964,2025-05-01,teammate_invited,paid_social,2025-04-27
u_00575,2025-04-14,quote_generated,organic,2025-02-02
u_04152,2025-06-25,teammate_invited,paid_social,2025-06-25
u_00550,2025-05-05,teammate_invited,content,2025-05-04
u_01993,2025-02-20,document_uploaded,referral,2025-02-04
u_03992,2025-04-07,case_opened,referral,2025-03-21
u_04056,2025-03-04,document_uploaded,content,2025-03-01
u_00061,2025-02-01,case_opened,organic,2025-01-28
u_00741,2025-06-03,quote_generated,content,2025-04-10
u_03870,2025-02-18,client_message_sent,organic,2025-01-24
u_03723,2025-04-10,quote_generated,referral,2025-03-17
u_05054,2025-07-05,quote_generated,referral,2025-06-18
u_01864,2025-01-20,case_opened,organic,2025-01-27
u_03273,2025-07-22,case_opened,referral,2025-01-27
u_03493,2025-06-08,quote_generated,referral,2025-04-21
u_01420,2025-03-14,teammate_invited,paid_social,2025-04-09
u_02232,2025-04-04,teammate_invited,organic,2025-04-03
u_04930,2025-07-13,client_message_sent,referral,2025-02-22
u_02587,2025-03-17,client_message_sent,paid_social,2025-03-16
u_02612,2025-01-31,case_opened,content,2025-01-26
u_05269,2025-02-04,client_message_sent,referral,2025-01-18
u_01093,2025-04-25,client_message_sent,organic,2025-02-13
u_00376,2025-06-30,document_uploaded,paid_social,2025-06-10
u_01800,2025-03-26,document_uploaded,paid_social,2025-03-05
u_01731,2025-06-11,quote_generated,paid_social,2025-05-15
u_02817,2025-06-26,quote_generated,referral,2025-04-21
u_01947,2025-06-14,teammate_invited,organic,2025-06-14
u_03759,2025-02-22,case_opened,paid_social,2025-02-16
u_05951,2025-07-23,case_opened,paid_social,2025-04-07
u_05604,2025-07-03,quote_generated,organic,2025-05-04
u_05843,2025-05-25,quote_generated,organic,2025-05-02
u_01803,2025-02-18,client_message_sent,referral,2025-02-16
u_05369,2025-08-21,case_opened,referral,2025-05-28
test_018,2025-05-22,client_message_sent,organic,2025-03-27
u_01911,2025-01-23,case_opened,organic,2025-01-07
u_03296,2025-02-15,quote_generated,paid_social,2025-02-04
u_02886,2025-09-11,case_opened,content,2025-05-12
u_05146,2025-02-10,client_message_sent,content,2025-01-13
test_070,2025-04-12,case_opened,organic,2025-04-09
u_04422,2025-07-16,case_opened,content,2025-06-23
u_04696,2025-02-03,document_uploaded,paid_social,2025-02-26
u_02709,2025-06-20,quote_generated,content,2025-04-03
u_04812,2025-05-25,document_uploaded,paid_social,2025-05-05
u_03544,2025-05-29,client_message_sent,organic,2025-05-08
u_05524,2025-01-31,case_opened,content,2025-01-06
u_02272,2025-05-26,case_opened,content,2025-05-06
u_04062,2025-02-16,document_uploaded,organic,2025-02-06
u_02880,2025-06-23,document_uploaded,content,2025-04-07
u_00761,2025-03-02,case_opened,referral,2025-01-23
u_04412,2025-09-27,case_opened,referral,2025-04-12
u_00822,2025-07-13,case_opened,referral,2025-06-22
u_00911,2025-07-14,client_message_sent,organic,2025-01-22
u_01018,2025-04-03,case_opened,paid_social,2025-03-07
u_05675,2025-09-22,case_opened,referral,2025-01-22
u_02488,2025-06-27,document_uploaded,organic,2025-06-14
u_01928,2025-02-10,quote_generated,paid_social,2025-01-21
u_05789,2025-06-03,case_opened,referral,2025-02-09
u_02767,2025-07-26,document_uploaded,content,2025-05-02
u_01702,2025-03-28,case_opened,paid_social,2025-03-02
u_02156,2025-06-19,document_uploaded,paid_social,2025-05-24
u_05489,2025-05-05,client_message_sent,paid_social,2025-04-25
u_02938,2025-03-18,document_uploaded,content,2025-03-08
u_00640,2025-04-19,quote_generated,organic,2025-03-19
u_04262,2025-06-28,teammate_invited,content,2025-06-27
u_01468,2025-06-27,quote_generated,content,2025-05-08
test_043,2025-03-15,quote_generated,organic,2025-02-12
u_00859,2025-05-30,document_uploaded,content,2025-05-07
u_00582,2025-03-10,quote_generated,organic,2025-03-01
u_02717,2025-06-21,document_uploaded,paid_social,2025-06-14
u_01290,2025-08-12,quote_generated,content,2025-05-20
u_04662,2025-05-15,teammate_invited,paid_social,2025-05-10
u_01506,2025-03-07,client_message_sent,paid_social,2025-02-26
u_01055,2025-05-05,document_uploaded,paid_social,2025-05-04
test_162,2025-04-22,case_opened,organic,2025-03-23
u_02589,2025-09-02,client_message_sent,organic,2025-05-11
u_03907,2025-06-10,quote_generated,content,2025-02-11
u_00464,2025-09-16,quote_generated,referral,2025-02-09
u_02044,2025-01-17,document_uploaded,organic,2025-01-05
u_03022,2025-02-13,case_opened,referral,2025-01-23
u_01881,2025-04-24,client_message_sent,organic,2025-02-22
u_01197,2025-03-10,case_opened,referral,2025-02-16
u_03899,2025-04-05,client_message_sent,paid_social,2025-03-24
u_04297,2025-04-25,case_opened,organic,2025-02-19
u_03744,2025-06-18,client_message_sent,referral,2025-05-23
u_02019,2025-05-28,teammate_invited,organic,2025-05-28
